,caseId,label,Archive,Contact Hospital,Create Questionnaire,Decide Claim,High Insurance Check,High Medical History,Low Insurance Check,Low Medical History,Prepare Notification Content,Receive Questionnaire Response,Register,Send Notification by Phone,Send Notification by Post,Send Notification by e-mail,Send Questionnaire,Skip Questionnaire
1777,1777,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1778,1778,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1779,1779,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1780,1780,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1781,1781,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1782,1782,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1783,1783,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1784,1784,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1785,1785,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1786,1786,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1787,1787,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1788,1788,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1789,1789,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1790,1790,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1791,1791,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1792,1792,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1793,1793,True,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1794,1794,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1795,1795,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1796,1796,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1797,1797,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1798,1798,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1799,1799,False,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1800,1800,False,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1801,1801,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1802,1802,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1803,1803,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1804,1804,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1805,1805,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1806,1806,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1807,1807,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1808,1808,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1809,1809,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1810,1810,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1811,1811,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1812,1812,False,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1813,1813,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1814,1814,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1815,1815,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1816,1816,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1817,1817,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1818,1818,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1819,1819,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1820,1820,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1821,1821,False,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1822,1822,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1823,1823,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1824,1824,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1825,1825,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1826,1826,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1827,1827,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1828,1828,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1829,1829,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1830,1830,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1831,1831,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1832,1832,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1833,1833,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1834,1834,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1835,1835,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1836,1836,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1837,1837,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1838,1838,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1839,1839,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1840,1840,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1841,1841,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1842,1842,True,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1843,1843,True,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1844,1844,True,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1845,1845,True,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1846,1846,False,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1847,1847,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1848,1848,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1849,1849,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1850,1850,False,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1851,1851,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1852,1852,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1853,1853,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1854,1854,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1855,1855,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1856,1856,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1857,1857,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1858,1858,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1859,1859,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1860,1860,True,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1861,1861,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1862,1862,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1863,1863,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1864,1864,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1865,1865,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1866,1866,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1867,1867,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1868,1868,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1869,1869,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1870,1870,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1871,1871,False,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1872,1872,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1873,1873,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1874,1874,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1875,1875,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1876,1876,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1877,1877,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1878,1878,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1879,1879,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1880,1880,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1881,1881,False,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1882,1882,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1883,1883,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1884,1884,True,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1885,1885,True,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1886,1886,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1887,1887,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1888,1888,True,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1889,1889,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1890,1890,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1891,1891,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1892,1892,False,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1893,1893,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1894,1894,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1895,1895,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1896,1896,False,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1897,1897,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1898,1898,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1899,1899,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1900,1900,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1901,1901,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1902,1902,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1903,1903,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1904,1904,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1905,1905,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1906,1906,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1907,1907,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1908,1908,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1909,1909,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1910,1910,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1911,1911,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1912,1912,True,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1913,1913,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1914,1914,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1915,1915,True,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1916,1916,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1917,1917,True,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1918,1918,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1919,1919,True,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1920,1920,True,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1921,1921,True,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1922,1922,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1923,1923,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1924,1924,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1925,1925,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1926,1926,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1927,1927,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1928,1928,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1929,1929,True,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1930,1930,True,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1931,1931,False,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1932,1932,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1933,1933,True,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1934,1934,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1935,1935,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1936,1936,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1937,1937,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1938,1938,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1939,1939,False,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1940,1940,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1941,1941,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1942,1942,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1943,1943,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1944,1944,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1945,1945,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1946,1946,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1947,1947,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1948,1948,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1949,1949,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1950,1950,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1951,1951,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1952,1952,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1953,1953,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1954,1954,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1955,1955,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1956,1956,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1957,1957,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1958,1958,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1959,1959,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1960,1960,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1961,1961,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
1962,1962,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1963,1963,True,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1964,1964,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
1965,1965,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
1966,1966,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1967,1967,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1968,1968,False,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1969,1969,False,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1970,1970,True,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1971,1971,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1972,1972,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1973,1973,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1974,1974,False,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
1975,1975,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1976,1976,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1977,1977,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
1978,1978,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1979,1979,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1980,1980,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1981,1981,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1982,1982,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
1983,1983,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1984,1984,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
1985,1985,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1986,1986,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
1987,1987,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1988,1988,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1989,1989,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
1990,1990,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
1991,1991,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
1992,1992,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
1993,1993,True,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
1994,1994,True,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1995,1995,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1996,1996,True,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
1997,1997,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1998,1998,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
1999,1999,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
2000,2000,False,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
2001,2001,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
2002,2002,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
2003,2003,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
2004,2004,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
2005,2005,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
2006,2006,True,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
2007,2007,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
2008,2008,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
2009,2009,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
2010,2010,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
2011,2011,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
2012,2012,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
2013,2013,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
2014,2014,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
2015,2015,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
2016,2016,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
2017,2017,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
2018,2018,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
2019,2019,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
2020,2020,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
2021,2021,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
2022,2022,False,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
2023,2023,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
2024,2024,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
2025,2025,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
2026,2026,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
2027,2027,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
2028,2028,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
2029,2029,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
2030,2030,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
2031,2031,False,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
2032,2032,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
2033,2033,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
2034,2034,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
2035,2035,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
2036,2036,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
2037,2037,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
2038,2038,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
2039,2039,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
2040,2040,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
2041,2041,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
2042,2042,False,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
2043,2043,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
2044,2044,True,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
2045,2045,False,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
2046,2046,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
2047,2047,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
2048,2048,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
2049,2049,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
2050,2050,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
2051,2051,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
2052,2052,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
2053,2053,True,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
2054,2054,True,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
2055,2055,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
2056,2056,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
2057,2057,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
2058,2058,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
2059,2059,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
2060,2060,False,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
2061,2061,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
2062,2062,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
2063,2063,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
2064,2064,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
2065,2065,True,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
2066,2066,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
2067,2067,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
2068,2068,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
2069,2069,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
2070,2070,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
2071,2071,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
2072,2072,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
2073,2073,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
2074,2074,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
2075,2075,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
2076,2076,True,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
2077,2077,True,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
2078,2078,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
2079,2079,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
2080,2080,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
2081,2081,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
2082,2082,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
2083,2083,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
2084,2084,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
2085,2085,True,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0
2086,2086,True,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
2087,2087,False,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
2088,2088,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
2089,2089,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
2090,2090,True,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0
2091,2091,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
2092,2092,False,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0
2093,2093,True,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1
2094,2094,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
2095,2095,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
2096,2096,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
2097,2097,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
2098,2098,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
2099,2099,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
2100,2100,True,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1
2101,2101,True,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
2102,2102,False,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
2103,2103,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
2104,2104,False,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
2105,2105,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
2106,2106,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
2107,2107,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
2108,2108,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
2109,2109,True,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
2110,2110,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
2111,2111,False,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
2112,2112,True,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0
2113,2113,False,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
2114,2114,False,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
2115,2115,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
2116,2116,False,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0
2117,2117,True,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
2118,2118,True,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0
2119,2119,True,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1
2120,2120,True,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
2121,2121,True,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0
2122,2122,False,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
